date,advertiser_id,campaign_id,channel,region,impressions,clicks,spend,conversions,revenue
2024-03-09,ADV062,CMP6283,Social,North America,168846,6730,4774.82,295,35367.87
2024-03-10,ADV062,CMP7088,Social,North America,119088,4401,3367.72,177,20160.67
2024-03-11,ADV062,CMP7850,Social,North America,173596,5802,4909.15,251,10299.95
2024-03-12,ADV062,CMP6321,Social,North America,150638,5239,4259.91,183,10285.07
2024-03-17,ADV062,CMP5038,Social,North America,136984,4447,3873.78,190,30017.2
2024-03-20,ADV062,CMP2496,Social,North America,129243,4366,3654.88,201,17988.44
2024-03-21,ADV062,CMP3830,Social,North America,169501,7056,4793.34,273,24090.07
2024-03-22,ADV062,CMP7539,Social,North America,154308,6127,4363.69,224,7113.43
2024-03-23,ADV062,CMP4066,Social,North America,122065,3891,3451.89,184,4886.27
2024-03-24,ADV062,CMP9490,Social,North America,166876,5402,4719.11,247,44338.95
2024-03-25,ADV062,CMP2774,Social,North America,131106,3856,3707.57,112,5947.37
2024-03-27,ADV062,CMP2774,Social,North America,151637,0,4288.18,201,9112.89
2024-03-28,ADV062,CMP4571,Social,North America,191914,6136,5427.15,215,10459.27
2024-03-30,ADV062,CMP9784,Social,North America,141500,4212,4001.51,178,4682.33
2024-04-03,ADV062,CMP1516,Social,North America,112299,0,3175.72,182,11905.49
2024-04-05,ADV062,CMP5419,Social,North America,80865,3227,2286.8,119,14087.86
2024-04-07,ADV062,CMP4987,Social,North America,138555,5526,3918.21,261,27064.85
2024-04-08,ADV062,CMP6894,Social,North America,174436,5810,4932.89,242,25141.17
2024-04-10,ADV062,CMP6087,Social,North America,209504,6156,5924.6,240,15522.22
2024-04-11,ADV062,CMP9372,Social,North America,172112,6760,4867.18,280,11686.62
2024-04-13,ADV062,CMP2312,Social,North America,176730,6318,4997.77,216,35240.93
2024-04-14,ADV062,CMP5205,Social,North America,126675,4308,3582.28,202,16879.12
2024-04-15,ADV062,CMP6081,Social,North America,156797,6153,4434.08,273,39699.55
2024-04-17,ADV062,CMP9028,Social,North America,149648,4205,4231.92,176,17993.36
2024-04-18,ADV062,CMP5019,Social,North America,131076,4660,3706.73,191,22891.94
2024-04-20,ADV062,CMP6430,Social,North America,150356,5701,4251.94,192,32437.27
2024-04-24,ADV062,CMP9403,Social,North America,160997,5470,4552.87,239,27237.19
2024-04-27,ADV062,CMP9381,Social,North America,132703,4498,3752.72,168,7819.44
2024-04-28,ADV062,CMP1946,Social,North America,172554,5271,4879.68,196,16125.31
2024-05-02,ADV062,CMP9289,Social,North America,130088,4851,3678.78,226,26449.5
2024-05-03,ADV062,CMP8891,Social,North America,104640,4400,2959.13,158,10160.33
2024-05-07,ADV062,CMP6788,Social,North America,163415,6532,4621.23,197,16679.81
2024-05-08,ADV062,CMP2685,Social,North America,146977,4488,4156.38,186,12957.39
2024-05-10,ADV062,CMP9892,Social,North America,90441,3958,2557.6,158,11558.9
2024-05-12,ADV062,CMP1699,Social,North America,114820,3470,3247.0,156,18112.19
2024-05-15,ADV062,CMP9893,Social,North America,169284,5443,4787.19,252,38633.85
2024-05-16,ADV062,CMP2231,Social,North America,144489,5386,4086.04,233,34182.51
2024-05-17,ADV062,CMP7431,Social,North America,140334,5221,3968.53,205,25408.99
2024-05-19,ADV062,CMP9120,Social,North America,155866,6289,4407.77,242,42788.66
2024-05-20,ADV062,CMP2480,Social,North America,120659,3574,3412.14,163,13286.81
2024-05-21,ADV062,CMP2509,Social,North America,111104,4346,3141.93,182,19390.21
2024-05-22,ADV062,CMP4844,Social,North America,143446,4247,4056.54,128,11723.22
2024-05-23,ADV062,CMP3977,Social,North America,110245,4044,3117.65,150,17780.97
2024-05-24,ADV062,CMP2335,Social,North America,147167,5478,4161.75,252,39815.28
2024-05-25,ADV062,CMP7757,Social,North America,104496,3969,2955.07,141,12247.06
2024-05-27,ADV062,CMP7778,Social,North America,166779,5274,4716.36,232,24981.97
2024-05-30,ADV062,CMP1929,Social,North America,195839,8432,5538.15,294,44416.16
2024-06-01,ADV062,CMP6750,Social,North America,186913,6042,5285.73,265,38873.53
2024-06-02,ADV062,CMP8752,Social,North America,147054,5959,4158.57,234,4795.68
2024-06-06,ADV062,CMP6403,Social,North America,176830,7117,5000.61,323,40163.0
2024-06-07,ADV062,CMP6673,Social,North America,225744,9996,6383.85,303,14698.74
2024-06-08,ADV062,CMP3514,Social,North America,184605,5160,5220.47,204,29657.67
2024-06-12,ADV062,CMP4354,Social,North America,171610,6370,4852.99,272,48115.85
2024-06-13,ADV062,CMP7646,Social,North America,152994,6236,4326.55,308,54120.05
2024-06-14,ADV062,CMP3670,Social,North America,179466,7166,5075.14,292,15998.15
2024-06-15,ADV062,CMP2626,Social,North America,120312,3981,3402.33,188,21789.53
2024-06-16,ADV062,CMP7817,Social,North America,133624,4682,3778.79,185,13602.93
2024-06-17,ADV062,CMP6495,Social,North America,188434,6775,5328.74,252,28647.24
2024-06-18,ADV062,CMP2930,Social,North America,210633,7492,5956.51,240,28253.17
2024-06-19,ADV062,CMP2682,Social,North America,181981,7160,5146.27,323,51334.56
2024-06-20,ADV062,CMP6400,Social,North America,185854,6366,5255.78,244,28011.16
2024-06-22,ADV062,CMP3533,Social,North America,157047,5620,4441.17,212,35600.38
2024-06-23,ADV062,CMP3304,Social,North America,165226,6750,4672.45,280,33321.78
2024-06-26,ADV062,CMP1535,Social,North America,173764,7437,4913.9,277,17024.15
2024-06-28,ADV062,CMP3519,Social,North America,140775,6517,3981.01,268,5958.87
2024-06-29,ADV062,CMP2488,Social,North America,191216,0,5407.42,266,47343.21
2024-06-30,ADV062,CMP8395,Social,North America,192098,6333,5432.35,271,35075.3
2024-07-02,ADV062,CMP6338,Social,North America,171525,6296,4850.59,238,15835.12
2024-07-03,ADV062,CMP3681,Social,North America,156077,5799,4413.72,228,9007.59
2024-07-05,ADV062,CMP4190,Social,North America,185852,7680,5255.75,328,33904.05
2024-07-06,ADV062,CMP9877,Social,North America,162635,6667,4599.17,327,50727.77
2024-07-07,ADV062,CMP2924,Social,North America,196810,7998,5565.62,329,41682.27
2024-07-08,ADV062,CMP8373,Social,North America,184337,7483,5212.9,331,17796.83
2024-07-09,ADV062,CMP6880,Social,North America,223860,7339,6330.57,309,16244.64
2024-07-10,ADV062,CMP5463,Social,North America,198857,7554,5623.5,284,21387.45
2024-07-11,ADV062,CMP2346,Social,North America,169994,6838,4807.28,283,37032.52
2024-07-15,ADV062,CMP7006,Social,North America,165301,5843,4674.58,223,34072.45
2024-07-16,ADV062,CMP5972,Social,North America,151972,5285,4297.64,168,12885.65
2024-07-18,ADV062,CMP2375,Social,North America,152066,4603,4300.3,176,28399.66
2024-07-20,ADV062,CMP6566,Social,North America,187431,6556,5300.39,228,34631.43
2024-07-25,ADV062,CMP2515,Social,North America,183645,8061,5193.34,374,61423.58
2024-07-30,ADV062,CMP7506,Social,North America,175070,6176,4950.83,239,19069.13
2024-07-31,ADV062,CMP1104,Social,North America,167307,5268,4731.31,208,4903.02
2024-08-01,ADV062,CMP2946,Social,North America,149077,6828,4215.78,293,9486.78
2024-08-03,ADV062,CMP3957,Social,North America,155128,5789,4386.88,239,39843.28
2024-08-05,ADV062,CMP4309,Social,North America,129066,5796,3649.88,204,32844.3
2024-08-06,ADV062,CMP8308,Social,North America,147584,5653,4173.57,202,17361.87
2024-08-07,ADV062,CMP7171,Social,North America,162245,4615,4588.15,164,14196.96
2024-08-08,ADV062,CMP9737,Social,North America,157630,5576,4457.64,220,10528.18
2024-08-10,ADV062,CMP6839,Social,North America,163997,5876,4637.71,241,42210.71
2024-08-16,ADV062,CMP9438,Social,North America,143846,4163,4067.84,151,26971.77
2024-08-17,ADV062,CMP4552,Social,North America,158806,5262,4490.89,244,28424.97
2024-08-20,ADV062,CMP4170,Social,North America,113812,4392,3218.52,136,10555.44
2024-08-21,ADV062,CMP4047,Social,North America,192406,7625,5441.08,278,12202.59
2024-08-24,ADV062,CMP2271,Social,North America,151408,4551,4281.7,167,14439.28
2024-08-25,ADV062,CMP8498,Social,North America,101076,4225,2858.34,173,22518.63
2024-08-26,ADV062,CMP5216,Social,North America,166825,5435,4717.68,212,11089.55
2024-08-29,ADV062,CMP3967,Social,North America,130813,4739,3699.28,197,13950.86
2024-08-30,ADV062,CMP9474,Social,North America,164351,6043,4647.7,213,16762.16
2024-08-31,ADV062,CMP3282,Social,North America,144795,5267,4094.69,229,37364.65
2024-09-02,ADV062,CMP5387,Social,North America,153610,6506,4343.97,234,30814.43
2024-09-04,ADV062,CMP5890,Social,North America,172804,5272,4886.75,230,34797.6
2024-09-05,ADV062,CMP2100,Social,North America,148008,5321,4185.54,196,13253.38
2024-09-06,ADV062,CMP8001,Social,North America,172686,7638,4883.42,315,38801.18
2024-09-07,ADV062,CMP7926,Social,North America,146988,5192,4156.7,190,16025.07
2024-09-10,ADV062,CMP3848,Social,North America,131088,4744,3707.05,194,14478.93
2024-09-12,ADV062,CMP4773,Social,North America,154066,5912,4356.86,292,33918.26
2024-09-14,ADV062,CMP2375,Social,North America,145453,5655,4113.29,216,18279.05
2024-09-15,ADV062,CMP6658,Social,North America,213502,7170,6037.66,333,13162.61
2024-09-16,ADV062,CMP1408,Social,North America,145161,4908,4105.02,210,9715.41
2024-09-19,ADV062,CMP7217,Social,North America,131084,4554,3706.94,157,25266.29
2024-09-20,ADV062,CMP3483,Social,North America,140033,5722,3960.01,256,25934.5
2024-09-23,ADV062,CMP9146,Social,North America,146354,6237,4138.77,277,35516.88
2024-09-24,ADV062,CMP7476,Social,North America,157783,5328,4461.96,188,15041.79
2024-09-25,ADV062,CMP7912,Social,North America,168160,6922,4755.41,265,43151.21
2024-09-26,ADV062,CMP4757,Social,North America,154818,5764,4378.11,237,22307.31
2024-09-27,ADV062,CMP8257,Social,North America,106260,3172,3004.96,151,12800.57
2024-09-30,ADV062,CMP3793,Social,North America,114731,4003,3244.5,176,13847.46
2024-10-02,ADV062,CMP9433,Social,North America,167325,6517,4731.81,300,41744.03
2024-10-03,ADV062,CMP9580,Social,North America,158796,5054,4490.62,183,17648.11
2024-10-06,ADV062,CMP3518,Social,North America,159931,6116,4522.7,249,10761.27
2024-10-07,ADV062,CMP2713,Social,North America,149725,5351,4234.1,218,22415.71
2024-10-09,ADV062,CMP4145,Social,North America,141191,4853,3992.77,156,5665.55
2024-10-10,ADV062,CMP5249,Social,North America,151386,5088,4281.08,199,17919.65
2024-10-11,ADV062,CMP7589,Social,North America,163553,4904,15539.4,227,12398.26
2024-10-12,ADV062,CMP4559,Social,North America,144872,5849,4096.86,240,12776.04
2024-10-14,ADV062,CMP9221,Social,North America,130022,4024,3676.93,163,20558.54
2024-10-16,ADV062,CMP5892,Social,North America,195334,6683,5523.88,202,9605.15
2024-10-17,ADV062,CMP6560,Social,North America,123493,5199,3492.27,222,26971.99
2024-10-20,ADV062,CMP5412,Social,North America,209975,8118,5937.9,304,51575.78
2024-10-21,ADV062,CMP8337,Social,North America,182120,5889,5150.21,262,21419.71
2024-10-22,ADV062,CMP5316,Social,North America,186631,8185,5277.76,323,32621.71
2024-10-23,ADV062,CMP3799,Social,North America,142957,6143,4042.71,280,5988.79
2024-10-24,ADV062,CMP8490,Social,North America,103525,3865,2927.61,143,16984.63
2024-10-25,ADV062,CMP8257,Social,North America,136862,5610,15117.54,268,36018.72
2024-10-26,ADV062,CMP9016,Social,North America,157120,5974,4443.23,251,13335.1
2024-10-27,ADV062,CMP9086,Social,North America,156271,4623,4419.21,157,21853.83
2024-10-28,ADV062,CMP8495,Social,North America,167017,7139,4723.1,279,18994.67
2024-10-29,ADV062,CMP1315,Social,North America,116524,4215,3295.21,187,30723.25
2024-10-30,ADV062,CMP7895,Social,North America,151697,5676,4289.88,237,42207.78
2024-11-03,ADV062,CMP1325,Social,North America,233292,9578,6597.29,413,25123.92
2024-11-04,ADV062,CMP3613,Social,North America,227131,9260,6423.07,328,8605.04
2024-11-07,ADV062,CMP7579,Social,North America,144909,3341,4097.9,146,20852.11
2024-11-08,ADV062,CMP9723,Social,North America,238957,8716,6757.5,369,25302.21
2024-11-09,ADV062,CMP6580,Social,North America,207048,6796,5855.14,296,11037.99
2024-11-10,ADV062,CMP2195,Social,North America,221440,7302,6262.14,313,52041.17
2024-11-11,ADV062,CMP2528,Social,North America,144366,4690,4082.55,230,18189.04
2024-11-12,ADV062,CMP6067,Social,North America,166978,6454,4722.01,276,13170.94
2024-11-13,ADV062,CMP6538,Social,North America,232009,0,6561.01,206,15738.97
2024-11-17,ADV062,CMP2562,Social,North America,230647,8448,6522.51,325,38873.06
2024-11-18,ADV062,CMP8826,Social,North America,233232,9855,6595.6,391,41158.2
2024-11-19,ADV062,CMP2131,Social,North America,198566,9434,5615.28,384,34505.69
2024-11-21,ADV062,CMP7133,Social,North America,221967,8231,6277.05,311,42124.63
2024-11-23,ADV062,CMP2880,Social,North America,222110,10462,6281.09,437,25821.48
2024-11-25,ADV062,CMP7855,Social,North America,193955,6221,5484.87,233,24927.49
2024-11-30,ADV062,CMP4310,Social,North America,198035,7365,5600.26,281,32436.88
2024-12-05,ADV062,CMP2706,Social,North America,194665,5155,5504.97,231,39795.49
2024-12-06,ADV062,CMP7448,Social,North America,244967,9232,6927.45,433,59439.09
2024-12-07,ADV062,CMP5360,Social,North America,197870,7200,5595.59,322,36210.53
2024-12-08,ADV062,CMP9693,Social,North America,199806,7882,5650.35,282,43316.72
2024-12-09,ADV062,CMP3121,Social,North America,176518,7231,4991.79,270,27144.42
2024-12-11,ADV062,CMP8010,Social,North America,264080,9506,7467.95,431,37886.54
2024-12-12,ADV062,CMP1348,Social,North America,169580,7106,4795.57,307,54247.82
2024-12-14,ADV062,CMP1500,Social,North America,206866,6844,5849.98,284,47643.32
2024-12-15,ADV062,CMP4125,Social,North America,200161,8346,5660.37,421,10872.98
2024-12-17,ADV062,CMP8833,Social,North America,224657,8914,6353.1,399,28884.16
2024-12-21,ADV062,CMP6560,Social,North America,186551,6091,5275.51,264,6578.9
2024-12-22,ADV062,CMP2100,Social,North America,239731,9737,6779.38,339,42112.12
2024-12-24,ADV062,CMP7227,Social,North America,185438,8504,5244.03,355,59817.19
2024-12-25,ADV062,CMP7633,Social,North America,199441,7576,5640.02,309,15939.5
2024-12-26,ADV062,CMP5940,Social,North America,206033,7498,5826.44,259,41821.86
2024-12-27,ADV062,CMP7606,Social,North America,154129,7024,4358.65,349,47198.61
2024-12-29,ADV062,CMP9895,Social,North America,171064,4641,4837.55,214,22651.71
2024-12-30,ADV062,CMP4726,Social,North America,213571,8020,6039.59,354,53077.14
2024-01-02,ADV063,CMP1932,Search,APAC,116351,6072,4744.98,497,82747.13
2024-01-03,ADV063,CMP2251,Search,APAC,118462,5562,4831.1,460,58814.13
2024-01-06,ADV063,CMP2639,Search,APAC,83471,4536,3404.09,343,17728.92
2024-01-08,ADV063,CMP7198,Search,APAC,94868,5255,3868.88,426,67120.69
2024-01-10,ADV063,CMP3554,Search,APAC,102739,5593,4189.88,429,37243.26
2024-01-15,ADV063,CMP3398,Search,APAC,134960,7480,5503.89,575,45135.91
2024-01-18,ADV063,CMP9785,Search,APAC,87957,4641,3587.06,422,74822.61
2024-01-20,ADV063,CMP2140,Search,APAC,85533,4705,3488.19,353,24177.93
2024-01-21,ADV063,CMP3967,Search,APAC,85319,4875,3479.45,386,52661.64
2024-01-22,ADV063,CMP4515,Search,APAC,56691,3667,2311.96,358,40147.76
2024-01-23,ADV063,CMP8570,Search,APAC,131407,7823,5359.02,622,33226.54
2024-01-25,ADV063,CMP5070,Search,APAC,108192,6473,4412.28,549,70944.65
2024-01-26,ADV063,CMP1390,Search,APAC,87626,5937,3573.56,432,77672.44
2024-01-29,ADV063,CMP5934,Search,APAC,99329,5112,4050.83,475,27764.67
2024-02-01,ADV063,CMP7740,Search,APAC,124115,7076,5061.61,577,78069.52
2024-02-02,ADV063,CMP4325,Search,APAC,82174,4411,3351.19,335,16907.75
2024-02-03,ADV063,CMP2528,Search,APAC,104837,5435,4275.44,436,45831.81
2024-02-04,ADV063,CMP7454,Search,APAC,114792,0,4681.44,434,57409.68
2024-02-06,ADV063,CMP9851,Search,APAC,117181,5180,4778.86,351,34653.99
2024-02-09,ADV063,CMP6885,Search,APAC,76211,3394,3108.03,289,9058.44
2024-02-12,ADV063,CMP6033,Search,APAC,95897,5264,3910.84,450,37907.31
2024-02-13,ADV063,CMP2333,Search,APAC,91986,4809,3751.34,398,29125.54
2024-02-14,ADV063,CMP8827,Search,APAC,90641,5644,3696.49,359,27540.2
2024-02-15,ADV063,CMP3377,Search,APAC,67034,3270,2733.77,235,24602.85
2024-02-17,ADV063,CMP7835,Search,APAC,90287,4122,3682.08,330,53105.61
2024-02-18,ADV063,CMP1600,Search,APAC,121659,6064,4961.46,529,52863.6
2024-02-19,ADV063,CMP9445,Search,APAC,104661,5756,4268.24,403,13010.14
2024-02-22,ADV063,CMP9745,Search,APAC,123082,7461,-5019.5,543,76752.96
2024-02-23,ADV063,CMP8753,Search,APAC,72238,4543,2945.98,329,31499.78
2024-02-24,ADV063,CMP4205,Search,APAC,103100,5135,4204.62,419,21054.53
2024-02-25,ADV063,CMP4616,Search,APAC,101898,6564,4155.57,467,49337.41
2024-02-26,ADV063,CMP4920,Search,APAC,78565,3899,3204.04,349,47243.0
2024-02-27,ADV063,CMP6285,Search,APAC,92892,5107,11672.3,367,53484.16
2024-03-02,ADV063,CMP1192,Search,APAC,127146,7191,5185.22,549,57645.86
2024-03-06,ADV063,CMP8810,Search,APAC,145551,7578,5935.82,557,77364.54
2024-03-11,ADV063,CMP7894,Search,APAC,124158,6101,5063.4,394,48906.87
2024-03-13,ADV063,CMP1479,Search,APAC,134834,7662,5498.76,662,26991.7
2024-03-14,ADV063,CMP2675,Search,APAC,146536,8056,5976.0,647,71757.73
2024-03-15,ADV063,CMP7742,Search,APAC,136725,7788,5575.89,517,70153.74
2024-03-16,ADV063,CMP7784,Search,APAC,104594,7158,4265.52,637,79248.07
2024-03-17,ADV063,CMP3185,Search,APAC,136992,6429,5586.75,463,48167.89
2024-03-18,ADV063,CMP3868,Search,APAC,179254,11386,7310.3,999,36730.35
2024-03-19,ADV063,CMP3373,Search,APAC,117438,6683,4789.34,539,44992.27
2024-03-23,ADV063,CMP9640,Search,APAC,137355,8358,5601.59,529,63189.22
2024-03-24,ADV063,CMP9574,Search,APAC,116321,8343,4743.79,504,19133.13
2024-03-26,ADV063,CMP8805,Search,APAC,121468,6494,4953.67,468,17440.77
2024-03-27,ADV063,CMP2178,Search,APAC,109780,5881,4477.04,404,70272.09
2024-04-01,ADV063,CMP2498,Search,APAC,114018,4733,4649.85,284,35596.72
2024-04-02,ADV063,CMP2946,Search,APAC,107949,6169,4402.34,470,58153.59
2024-04-03,ADV063,CMP8712,Search,APAC,136554,8506,5568.93,537,16195.02
2024-04-05,ADV063,CMP9708,Search,APAC,128002,7765,5220.15,511,75299.34
2024-04-06,ADV063,CMP3978,Search,APAC,136829,6347,5580.11,617,72110.95
2024-04-08,ADV063,CMP9026,Search,APAC,108098,5965,4408.43,460,15006.13
2024-04-10,ADV063,CMP9019,Search,APAC,124402,7189,5073.35,555,32803.07
2024-04-11,ADV063,CMP5057,Search,APAC,152746,9709,6229.25,834,80195.06
2024-04-12,ADV063,CMP3938,Search,APAC,186876,8565,7621.11,719,94734.18
2024-04-13,ADV063,CMP8304,Search,APAC,148345,9602,6049.76,809,31083.94
2024-04-14,ADV063,CMP2975,Search,APAC,148190,8070,6043.44,675,52871.37
2024-04-15,ADV063,CMP2650,Search,APAC,136912,7448,5583.53,578,81936.73
2024-04-17,ADV063,CMP8221,Search,APAC,168820,11111,6884.76,962,169771.52
2024-04-20,ADV063,CMP1279,Search,APAC,139605,8380,5693.33,694,99508.47
2024-04-24,ADV063,CMP3823,Search,APAC,154505,7830,6301.0,541,17154.56
2024-04-25,ADV063,CMP4273,Search,APAC,112747,6687,4598.04,520,38572.68
2024-04-27,ADV063,CMP2543,Search,APAC,132027,5429,5384.27,415,11310.9
2024-04-29,ADV063,CMP9426,Search,APAC,144884,8226,5908.62,581,85913.89
2024-05-01,ADV063,CMP9588,Search,APAC,149520,7978,6097.7,630,93603.04
2024-05-02,ADV063,CMP4672,Search,APAC,122777,6509,5007.08,491,10776.99
2024-05-03,ADV063,CMP1658,Search,APAC,163750,8676,6677.99,583,38121.0
2024-05-04,ADV063,CMP7448,Search,APAC,126158,7098,5144.95,700,104804.74
2024-05-06,ADV063,CMP9646,Search,APAC,110980,7023,4525.98,465,36495.62
2024-05-07,ADV063,CMP6459,Search,APAC,128660,7906,5246.96,624,79488.75
2024-05-10,ADV063,CMP2270,Search,APAC,147174,9116,6002.02,886,32949.85
2024-05-11,ADV063,CMP2193,Search,APAC,100414,6299,4095.04,521,82816.53
2024-05-14,ADV063,CMP1130,Search,APAC,85320,4942,3479.51,329,34135.06
2024-05-15,ADV063,CMP1670,Search,APAC,114892,7157,4685.48,641,14371.7
2024-05-17,ADV063,CMP4957,Search,APAC,88995,4843,3629.39,398,17926.09
2024-05-22,ADV063,CMP8496,Search,APAC,148981,8851,6075.72,737,35441.44
2024-05-23,ADV063,CMP6121,Search,APAC,122581,7948,4999.09,608,27595.93
2024-05-25,ADV063,CMP5597,Search,APAC,121307,6252,4947.12,453,16028.36
